Id;municipio_inmueble;estrato;direccion del inmueble;tipo inmueble;barrio;alcantarillado en el sector;acueducto en el sector;gas en el sector;energia en el sector;telefono en el sector;alcantarillado en el predio;acueducto en el predio;gas en el predio;energia en el predio;telefono en el predio;sardineles en las vias;andenes en las vias;topografia sector;transporte;demanda interes;paradero;alumbrado;arborizacion;alamedas;ciclo rutas;nivel de equipamiento comercial;area valorada;citofono;cocina;bicicletero;estudio;habitaciones;sala;porteria;piscina;cuarto del servicio;estar habitacion;tanque de agua;club house;garaje visitantes;vigilancia privada;vias pavimentadas;vigilancia 24 horas;administracion;antiguedad;sauna;comedor;baÒos;zona verde privada;balcon;terraza;patio interior;jardin;zona de ropas;numero total de garajes;numero total de depositos;longitud;latitud;valor total avaluo
12513;QUIBDO;3;KR 5 # 24 - 37 APARTAMENTO 502;APARTAMENTO;CENTRO;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;NO;SI;NO;NO;NO;BUENO;63.65;NO;1;NO;0;2;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;5;NO;1;2;NO;0;0;1;0.0;0;0;0.0;-76.649.812;5.695.633;108994260.0
12514;IBAGUE;3;APARTAMENTO N. 401 TORRE 2 EXT 60.78 M2 VILLA CAFAâ COMFENALCO;APARTAMENTO;VILLACAFE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;MUY BUENO;60.78;SI;1;NO;0;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;24;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.518.966.999.999.990;44.292.739.999.999.900;130008420.0
12515;BOGOTA;4;CL 77B 129 70 BQ 2 AP 1006;APARTAMENTO;EL GACO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;53.91;SI;1;SI;0;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;4;NO;1;2;NO;0;0;0;0.0;1;1;1.0;-7.413.592.940.000.000;47.245.764.999.999.900;195109160.0
12516;CALI;6;KR 1 B # 1, 16/20/24 AP 1401;APARTAMENTO;EL PEA±ON;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;BUENO;BUENO;LIGERA;BUENO;FUERTE;SI;SI;SI;SI;SI;MUY BUENO;278.75;SI;1;NO;1;2;1;SI;NO;1;2;SI;NO;NO;SI;SI;SI;TIENE;35;NO;1;4;NO;0;1;0;0.0;1;2;0.0;-7.654.654.000.000.000;34.525.870.000.000.000;607012500.0
12517;BOGOTA;2;CL 68 B SUR # 69 - 61 CASA 236;CASA;CASAGRANDE;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;36.01;NO;1;NO;0;2;1;SI;NO;0;0;NO;NO;NO;SI;SI;SI;TIENE;18;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.415.984.859.999.990;45.832.059;93626000.0
12519;BOGOTA;3;KR 116 B # 72 F - 70 TORRE 24 APTO 101 CONJUNTO RESIDENCIAL MONTECARLO VI P.H.;APARTAMENTO;VILLAS DE ALCALA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;45.0;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;1;NO;1;2;NO;0;0;1;0.0;1;0;0.0;-7.412.852.779.999.990;4.717.412;153000000.0
12520;BARRANCABERMEJA;4;KR 20 # 52 - 34;CASA;TORCOROMA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;NULA;NO;SI;SI;NO;NO;BUENO;144.48;0;1;0;1;4;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;29;0;1;4;NO;0;0;1;0.0;1;1;0.0;-7.385.724.549.999.990;70.620.284;228373786.0
12521;SABANETA;3;KR 33 # 72 SUR - 35  APTO  2405;APARTAMENTO;LA DOCTORA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;NO TIENE;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;REGULAR MALO;53.37;NO;1;NO;0;2;1;NO;NO;0;1;NO;NO;NO;NO;SI;NO;NO TIENE;1;NO;1;2;NO;1;0;0;0.0;0;0;0.0;-756.096.289;61.368.718;105138900.0
12522;MONTENEGRO;2;MANZANA J LOTE #14 URBANIZACION VILLA JERUSALEN;CASA;VILLA JERUSALEN;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;REGULAR;DA©BIL;NO;SI;SI;NO;NO;REGULAR MALO;109.0;0;2;0;0;4;2;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;6;0;2;2;NO;0;1;0;0.0;2;0;0.0;-7.574.432;45.662;84400000.0
12523;BOGOTA;3;CL 19 A SUR # 4 - 22;CASA;PRIMERO DE MAYO;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;90.2;0;1;0;1;4;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;46;0;1;2;NO;0;1;1;0.0;1;0;0.0;-74.089.732;457.226;272765000.0
12524;POPAYAN;5;CL 52 N # 15 - 36 CASA 10;CASA;SAN GABRIEL;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;154.78;SI;1;NO;1;3;1;NO;NO;1;0;NO;NO;NO;NO;NO;NO;NO TIENE;0;NO;1;3;NO;0;1;1;0.0;1;1;0.0;-7.658.242.759.999.990;24.797.472.999.999.900;339038000.0
12525;VALLEDUPAR;5;DG 10 N # 22 BIS - 163 TORRE B APTO 1101;APARTAMENTO;URB RESERVA DE UPAR;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;NULA;NO;SI;SI;SI;NO;BUENO;82.85;NO;1;SI;0;3;1;SI;SI;0;0;SI;SI;SI;SI;SI;SI;TIENE;1;NO;1;2;NO;1;1;0;0.0;1;1;0.0;-732.715.398;10.495.031.599.999.900;315007000.0
12526;CHIA;3;KR 2 # 30 - 61 INT 3 AP 203;APARTAMENTO;BOJACA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;41.72;SI;1;NO;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;4;NO;1;1;NO;1;0;0;0.0;1;0;0.0;-740.431.921;4.877.286.499.999.990;147063000.0
12527;BARRANQUILLA;2;CL 41 C # 3 - 17;CASA;SAN NICOLAS;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;85.0;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;45;0;1;1;NO;0;1;1;0.0;0;0;0.0;-747.960.683;109.360.362;181074400.0
12528;MEDELLIN;3;CL 113 # 67 - 45 INT 102;APARTAMENTO;BOYACA LAS BRISAS;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;NO TIENE;NO TIENE;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;58.6;NO;0;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;0;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-7.556.457.420.000.000;63.081.146;119890000.0
12529;SABANETA;4;KR 43 A # 71 SUR - 103 AP. 1106 DUPLEX;APARTAMENTO;BETANIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;114.0;SI;1;NO;1;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;11;SI;1;3;NO;1;0;0;0.0;1;1;1.0;-756.154.861;6.148.916.000.000.000;307000000.0
12530;FUSAGASUGA;3;CL 7 # 1 - 26 ESTE. APARTAMENTO #304 TERCER PISO ...EDIFICIO MIRADOR REAL. B/PEKIN.;APARTAMENTO;PEKAçN;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;LIGERA;BUENO;FUERTE;SI;SI;SI;NO;NO;MUY BUENO;67.97;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;NO;TIENE;19;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-743.575.676;43.437.570.999.999.900;118752000.0
12531;CAREPA;2;KR 73 A # 74 - 13 MZ 5  LT 4;CASA;NUEVOS HORIZONTES;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;MUY BUENO;60.48;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;11;0;1;1;NO;0;0;1;0.0;1;0;0.0;-76.656.504;77.544.921;70560000.0
12532;BOGOTA;4;KR 85 A # 23 B - 61 AP 106;APARTAMENTO;MODELIA OCCIDENTAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;63.8;SI;1;NO;0;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;25;NO;1;2;NO;0;1;0;0.0;1;1;0.0;-7.412.600.069.999.990;4.668.966;285326360.0
12533;BOGOTA;3;KR 79 F # 45 SUR - 20 AP 220;APARTAMENTO;PASTRANA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;61.64;NO;1;NO;0;3;1;SI;NO;0;0;NO;NO;NO;SI;SI;SI;TIENE;36;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-74.168.488;46.181.543;132526000.0
12534;BELLO;3;CALLE 37 43A-56 TOLEDO CAMPESTRE PROPIEDAD HORIZONTAL PISO 20 TORRE 2 ETAPA 1 APARTAMENTO 2007 TIPO B;APARTAMENTO;CALLE VIEJA;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;NO TIENE;NO TIENE;LIGERA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;57.16;SI;1;NO;0;3;1;SI;SI;0;0;SI;NO;SI;SI;NO;SI;NO TIENE;0;SI;1;1;NO;1;0;0;0.0;1;1;1.0;-755.481.942;63.238.414;105428320.0
12535;MEDELLIN;3;CL 41 # 45 - 36 TORRE 1 APTO 1204;APARTAMENTO;COLA≥N;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;46.41;SI;1;NO;0;2;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;14;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-755.692.685;6.241.350.700.000.000;95140500.0
12537;CIUDAD BOLIVAR;3;CL 50 # 69 - 116 BLOQUE 1 APARTAMENTO 105;APARTAMENTO;LA COLINA;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO TIENE;NO TIENE;LIGERA;BUENO;MEDIA;NO;SI;NO;NO;NO;BUENO;104.0;SI;1;NO;0;4;1;SI;NO;0;0;NO;NO;NO;NO;SI;NO;TIENE;32;NO;1;2;NO;0;0;3;0.0;1;0;0.0;-760.353.993;58.556.550.000.000.000;131040000.0
12538;CHIA;4;KR 3 # 16 - 88 IN 52;CASA;SANTA RITA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;139.37;SI;1;NO;1;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;21;NO;1;4;NO;1;0;1;1.0;1;1;0.0;-7.405.122.320.000.000;48.612.219;392167000.0
12539;BOGOTA;2;CL 2 # 93 D - 45 TR 14 AP 402;APARTAMENTO;TIERRA BUENA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;41.96;SI;1;NO;1;2;1;SI;NO;0;0;SI;NO;NO;SI;SI;SI;TIENE;8;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-741.673.554;46.498.436;100704000.0
12540;BELLO;3;DG 59 # 44 - 90 APTO # 703 GARAJE # 146;APARTAMENTO;NIQUIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;57.44;SI;1;NO;0;3;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;0;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-7.555.162;6.341.858;169344000.0
12541;BOGOTA;2;KR 89 # 57 A - 15 SUR CA 1;CASA;SAN MARTIN;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;79.03;NO;1;NO;1;3;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;7;NO;1;3;NO;0;1;1;0.0;1;1;0.0;-7.418.983.349.999.990;46.292.273;149366700.0
12542;VILLAVICENCIO;2;CL 6 B # 15 - 31;CASA;MACUNAIMA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;91.5;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;17;0;1;1;NO;0;0;0;0.0;1;0;0.0;-7.361.763.499.999.990;41.309.968.999.999.900;153500000.0
12543;PRADERA;2;KR 14 A # 2 - 25;CASA;URB. BOSQUES DE LA PRADERA;SI;SI;NO;SI;SI;SI;SI;NO;SI;NO;NO TIENE;NO TIENE;PLANA;MALO;MEDIA;NO;NO;NO;NO;NO;BUENO;62.8;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;NO;NO;NO TIENE;0;0;1;2;NO;0;0;1;1.0;1;0;0.0;-7.624.146.540.000.000;34.249.955;65000280.0
12545;BOGOTA;4;KR 81 B # 19 B - 80 INT 23 AP 404;APARTAMENTO;CIUDAD HAYUELOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;54.1;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;16;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-741.288.468;46.615.959;219875000.0
12546;BOGOTA;2;CL 3 A SUR # 4 A - 41 ESTE AP 201;APARTAMENTO;VITELMA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;50.98;NO;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;22;NO;1;1;NO;0;0;1;0.0;0;0;0.0;-7.407.680.429.999.990;4.578.754;99617900.0
12547;MADRID;3;KR 8 # 10 - 07 AP 202 IN 10;APARTAMENTO;LOS ALCAPARROS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;45.23;NO;1;NO;0;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;2;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-742.635.356;4.736.862.400.000.000;114431900.0
12548;CALI;4;CL 44 # 113 - 44 AP 608 TR C;APARTAMENTO;CIUDAD BOCHALEMA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;65.33;SI;1;SI;1;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;5;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-7.651.892;33.547.239.999.999.900;184364600.0
12549;BOGOTA;4;CL 95 # 71 - 31 BQ 2 AP 1702;APARTAMENTO;POTOSI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;119.7;SI;1;SI;0;4;1;SI;NO;0;1;NO;NO;SI;SI;SI;SI;TIENE;9;NO;1;3;NO;1;1;0;0.0;1;2;1.0;-7.408.183.000.000.000;4.694.713;642000000.0
12550;BOGOTA;2;KR 111 # 64 D - 20 CASA 2;CASA;SAN ANTONIO URBANO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;MUY BUENO;116.76;NO;1;NO;0;4;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;2;NO;1;3;NO;0;1;0;0.0;1;0;0.0;-7.413.168;47.028.344;239358000.0
12551;CALI;3;KR 1 H # 52 - 40;CASA;SALOMIA;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;113.5;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;49;0;1;1;NO;0;0;2;0.0;1;0;0.0;-7.650.157;34.699.839.999.999.900;179100000.0
12552;PASTO;3;CL 22 # 1 - 30 APARTAMENTO 106-D;APARTAMENTO;LOS PINOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;MUY BUENO;81.0;SI;1;NO;0;3;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;7;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.726.324.220.000.000;12.067.350.000.000.000;191485000.0
12553;BELLO;3;KR 47 # 58 - 51 2DO PISO;APARTAMENTO;EL CONGOLO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;PLANA;BUENO;FUERTE;SI;SI;NO;NO;NO;BUENO;98.04;NO;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;3;NO;1;2;NO;1;0;0;0.0;1;0;0.0;-755.569.372;6.341.220.900.000.000;145785480.0
12555;BOGOTA;3;KR 72 N # 39 - 65 SUR INT 18 AP 169;APARTAMENTO;CARIAMAGUA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;57.38;NO;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;27;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-7.414.900.540.000.000;46.123.598;147753500.0
12556;ACACIAS;2;KR 24 # 16 - 06 CALLE 16A #23-70;CASA;SAN JOSE;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;217.0;0;2;0;0;4;2;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;18;0;1;4;NO;0;0;1;0.0;2;0;0.0;-737.666.619;39.899.164;236850000.0
12557;TURBACO;2;LOTE O PREDIO DENOMINADO BONANZA VISTA EN LA URBANIZACIAìN CIUDADELA BONANZA, MUNICIPIO DE TURBACO, DEPARTAMENTO DE BOLIVAR - MANZANA VISTA 8 LOTE N¬∞ 13;CASA;CIUDADELA BONANZA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;REGULAR MALO;59.0;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;0;0;1;1;NO;0;0;1;0.0;1;0;0.0;-7.540.316;1.031.202;102270000.0
12558;CARTAGENA;4;KR 71 # 31 - 219 APARTAMENTO 712 TORRE II ;APARTAMENTO;EL SOCORRO SECTOR LA PLAZUELA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;73.1;SI;1;NO;0;3;1;SI;SI;1;0;SI;NO;SI;SI;SI;SI;TIENE;10;NO;1;3;NO;1;0;0;0.0;1;1;1.0;-754.802.727;103.892.969;174709000.0
12559;BELLO;4;DIAGONAL 59 44-90 EDIFICIO CORAL APARTAMENTOS P.H. PISO DOCE APTO 1203;APARTAMENTO;NIQUIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;57.44;NO;1;NO;0;3;1;SI;NO;0;0;SI;SI;NO;SI;SI;SI;TIENE;1;NO;1;2;NO;1;0;0;0.0;1;1;1.0;-7.555.187.640.000.000;63.422.467.000.000.000;189832000.0
12560;BARRANQUILLA;3;KR 27 # 47 - 47 ET.2 APARTAMENTO 0840 TORRE 5 ETAPA 2;APARTAMENTO;ALFONSO LOPEZ;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;FUERTE;SI;SI;SI;SI;SI;MUY BUENO;60.81;SI;1;SI;0;3;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;3;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-747.919.429;109.702.337;177917220.0
12561;ENVIGADO;3;TV 35 A SUR # 32 - 41 APTO 502;APARTAMENTO;LAS MARGARITAS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;105.5;NO;0;NO;0;3;1;NO;NO;0;1;NO;NO;NO;NO;SI;NO;NO TIENE;1;NO;1;2;NO;1;0;0;0.0;0;0;2.0;-7.558.117.179.999.990;6.169.711;282060000.0
12562;CAJICA;5;LOTE Y CASA 93 TIPO A IZQUIERDA ETAPA 1 ;CASA;BOSQUE DE LA MONTAAëA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;143.9;SI;1;SI;1;3;1;SI;SI;0;0;SI;SI;SI;NO;SI;NO;NO TIENE;0;NO;1;3;SI;1;0;1;0.0;1;1;0.0;-74.047.471;49.258.981;730931000.0
12563;MEDELLIN;3;TV 45 B # 84 - 69 INT 701;APARTAMENTO;LA FLORESTA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;74.4;SI;1;NO;0;3;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;TIENE;7;NO;1;2;NO;1;0;0;0.0;1;1;1.0;-756.032.995;62.543.942;241180000.0
12564;BUCARAMANGA;4;TV 112 # 20 - 117 BARRIO VIVEROS DE PROVENZA  CONJUNTO SAN LORENZO RESERVA - PROPIEDAD HORIZONATAL APARTAMENTO 519 TIPO C TORRE 2 ;APARTAMENTO;VIVEROS DE PROVENZA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;53.68;SI;1;NO;1;2;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;0;SI;1;2;NO;1;0;0;0.0;1;1;0.0;-7.311.912;7.080.042;164797600.0
12565;IBAGUE;5;TV 19 A SUR # 125 - 134 CASA-LOTE 33 ZONA 3. CONJUNTO CERRADO RESERVAS DEL CAMPESTRE;CASA;APARCO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;NO TIENE;LIGERA;BUENO;MEDIA;NO;SI;NO;NO;NO;EN PROYECTO;262.44;SI;1;NO;2;5;1;SI;SI;1;0;NO;NO;SI;SI;SI;SI;TIENE;13;NO;1;5;SI;0;1;1;0.0;1;0;1.0;-751.567;4.404;613905300.0
12567;MEDELLIN;4;KR 79 # 44 A - 45 AP 302;APARTAMENTO;LOS PINOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;59.32;SI;1;NO;0;2;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;4;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-755.976.337;62.510.782;148300000.0
12568;CALI;1;CL 76 # 26, G 6-04;CASA;LOS NARANJOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;93.12;0;2;0;0;3;2;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;13;0;2;2;NO;1;0;0;0.0;3;1;0.0;-7.648.193.640.000.000;34.330.017.999.999.900;80273040.0
12569;NEIVA;2;KR 29 # 2 I - 55;CASA;URB. LAS AMA©RICAS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;DA©BIL;SI;SI;SI;NO;NO;BUENO;96.0;0;3;0;0;5;3;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;36;0;1;3;NO;0;0;1;0.0;3;0;0.0;-7.526.868.590.000.000;29.267.304;102816000.0
12570;PEREIRA;3;MANZANA 1 CASA 26 BOSQUES DE LA ACUARELA IV;CASA;ACUARELA IV;SI;SI;NO;SI;SI;SI;SI;NO;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;NO;REGULAR MALO;81.0;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;24;0;1;2;NO;0;0;1;0.0;1;0;0.0;-756.635;4.854.979;81450000.0
12571;BOGOTA;4;KR 85 B # 23 B - 60 IN 2 AP 405;APARTAMENTO;MODELIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;98.34;SI;1;SI;1;3;1;SI;NO;0;1;SI;NO;SI;SI;SI;SI;TIENE;24;NO;1;3;NO;0;0;0;0.0;1;1;1.0;-7.412.624.140.000.000;46.696.459;330422400.0
12572;SABANETA;3;KR 33 # 72 SUR - 35 TORRE 1 APTO 1302;APARTAMENTO;LA INMACULADA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;INCLINADA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;53.1;SI;1;NO;0;1;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;NO TIENE;0;NO;1;2;NO;1;0;0;0.0;1;0;0.0;-75.610.349;6.143.219;105403500.0
12573;EL COPEY;2;KR 25 # 12 - 36;CASA;LAS DELICIAS;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;NO TIENE;PLANA;BUENO;FUERTE;NO;SI;SI;NO;NO;REGULAR MALO;106.46;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;NO;NO;NO TIENE;10;0;1;1;SI;0;1;1;0.0;1;1;0.0;-73.967.671;101.489.233;89549800.0
